"date","value"
1964-01-01,2.5
1964-02-01,2.5
1964-03-01,2.51
1964-04-01,2.52
1964-05-01,2.52
1964-06-01,2.53
1964-07-01,2.54
1964-08-01,2.55
1964-09-01,2.56
1964-10-01,2.55
1964-11-01,2.56
1964-12-01,2.58
1965-01-01,2.58
1965-02-01,2.59
1965-03-01,2.61
1965-04-01,2.6
1965-05-01,2.62
1965-06-01,2.63
1965-07-01,2.63
1965-08-01,2.64
1965-09-01,2.65
1965-10-01,2.66
1965-11-01,2.67
1965-12-01,2.67
1966-01-01,2.68
1966-02-01,2.69
1966-03-01,2.7
1966-04-01,2.71
1966-05-01,2.72
1966-06-01,2.73
1966-07-01,2.74
1966-08-01,2.75
1966-09-01,2.76
1966-10-01,2.77
1966-11-01,2.78
1966-12-01,2.78
1967-01-01,2.8
1967-02-01,2.81
1967-03-01,2.81
1967-04-01,2.82
1967-05-01,2.83
1967-06-01,2.85
1967-07-01,2.86
1967-08-01,2.88
1967-09-01,2.88
1967-10-01,2.89
1967-11-01,2.91
1967-12-01,2.92
1968-01-01,2.94
1968-02-01,2.95
1968-03-01,2.97
1968-04-01,2.99
1968-05-01,3
1968-06-01,3.01
1968-07-01,3.03
1968-08-01,3.04
1968-09-01,3.07
1968-10-01,3.08
1968-11-01,3.1
1968-12-01,3.11
1969-01-01,3.12
1969-02-01,3.14
1969-03-01,3.16
1969-04-01,3.18
1969-05-01,3.19
1969-06-01,3.21
1969-07-01,3.22
1969-08-01,3.24
1969-09-01,3.26
1969-10-01,3.28
1969-11-01,3.3
1969-12-01,3.31
1970-01-01,3.31
1970-02-01,3.33
1970-03-01,3.36
1970-04-01,3.36
1970-05-01,3.37
1970-06-01,3.4
1970-07-01,3.41
1970-08-01,3.44
1970-09-01,3.45
1970-10-01,3.45
1970-11-01,3.47
1970-12-01,3.5
1971-01-01,3.53
1971-02-01,3.55
1971-03-01,3.56
1971-04-01,3.58
1971-05-01,3.61
1971-06-01,3.62
1971-07-01,3.63
1971-08-01,3.66
1971-09-01,3.67
1971-10-01,3.68
1971-11-01,3.7
1971-12-01,3.73
1972-01-01,3.8
1972-02-01,3.82
1972-03-01,3.84
1972-04-01,3.86
1972-05-01,3.88
1972-06-01,3.88
1972-07-01,3.9
1972-08-01,3.92
1972-09-01,3.94
1972-10-01,3.97
1972-11-01,3.99
1972-12-01,4
1973-01-01,4.03
1973-02-01,4.05
1973-03-01,4.06
1973-04-01,4.09
1973-05-01,4.1
1973-06-01,4.12
1973-07-01,4.15
1973-08-01,4.16
1973-09-01,4.2
1973-10-01,4.21
1973-11-01,4.24
1973-12-01,4.25
1974-01-01,4.27
1974-02-01,4.29
1974-03-01,4.32
1974-04-01,4.33
1974-05-01,4.4
1974-06-01,4.44
1974-07-01,4.45
1974-08-01,4.49
1974-09-01,4.53
1974-10-01,4.56
1974-11-01,4.57
1974-12-01,4.6
1975-01-01,4.61
1975-02-01,4.64
1975-03-01,4.67
1975-04-01,4.67
1975-05-01,4.69
1975-06-01,4.72
1975-07-01,4.74
1975-08-01,4.78
1975-09-01,4.79
1975-10-01,4.82
1975-11-01,4.86
1975-12-01,4.87
1976-01-01,4.9
1976-02-01,4.93
1976-03-01,4.95
1976-04-01,4.98
