"TableName","SeriesCode","LineNumber","LineDescription","TimePeriod","METRIC_NAME","CL_UNIT","UNIT_MULT","DataValue","NoteRef","date"
"T50100","W986RC","8","Households and institutions","1989Q1","Current Dollars","Level","6","358,042","T50100",1989-01-01
"T50100","W986RC","8","Households and institutions","1989Q2","Current Dollars","Level","6","332,270","T50100",1989-04-01
"T50100","W986RC","8","Households and institutions","1989Q3","Current Dollars","Level","6","325,194","T50100",1989-07-01
"T50100","W986RC","8","Households and institutions","1989Q4","Current Dollars","Level","6","344,399","T50100",1989-10-01
"T50100","W986RC","8","Households and institutions","1990Q1","Current Dollars","Level","6","351,872","T50100",1990-01-01
"T50100","W986RC","8","Households and institutions","1990Q2","Current Dollars","Level","6","373,976","T50100",1990-04-01
"T50100","W986RC","8","Households and institutions","1990Q3","Current Dollars","Level","6","360,699","T50100",1990-07-01
"T50100","W986RC","8","Households and institutions","1990Q4","Current Dollars","Level","6","357,931","T50100",1990-10-01
"T50100","W986RC","8","Households and institutions","1991Q1","Current Dollars","Level","6","383,438","T50100",1991-01-01
"T50100","W986RC","8","Households and institutions","1991Q2","Current Dollars","Level","6","384,941","T50100",1991-04-01
"T50100","W986RC","8","Households and institutions","1991Q3","Current Dollars","Level","6","386,344","T50100",1991-07-01
"T50100","W986RC","8","Households and institutions","1991Q4","Current Dollars","Level","6","429,134","T50100",1991-10-01
"T50100","W986RC","8","Households and institutions","1992Q1","Current Dollars","Level","6","453,817","T50100",1992-01-01
"T50100","W986RC","8","Households and institutions","1992Q2","Current Dollars","Level","6","476,004","T50100",1992-04-01
"T50100","W986RC","8","Households and institutions","1992Q3","Current Dollars","Level","6","452,116","T50100",1992-07-01
"T50100","W986RC","8","Households and institutions","1992Q4","Current Dollars","Level","6","433,547","T50100",1992-10-01
"T50100","W986RC","8","Households and institutions","1993Q1","Current Dollars","Level","6","435,356","T50100",1993-01-01
"T50100","W986RC","8","Households and institutions","1993Q2","Current Dollars","Level","6","414,334","T50100",1993-04-01
"T50100","W986RC","8","Households and institutions","1993Q3","Current Dollars","Level","6","372,269","T50100",1993-07-01
"T50100","W986RC","8","Households and institutions","1993Q4","Current Dollars","Level","6","368,723","T50100",1993-10-01
"T50100","W986RC","8","Households and institutions","1994Q1","Current Dollars","Level","6","350,380","T50100",1994-01-01
"T50100","W986RC","8","Households and institutions","1994Q2","Current Dollars","Level","6","364,769","T50100",1994-04-01
"T50100","W986RC","8","Households and institutions","1994Q3","Current Dollars","Level","6","357,234","T50100",1994-07-01
"T50100","W986RC","8","Households and institutions","1994Q4","Current Dollars","Level","6","381,162","T50100",1994-10-01
"T50100","W986RC","8","Households and institutions","1995Q1","Current Dollars","Level","6","414,042","T50100",1995-01-01
"T50100","W986RC","8","Households and institutions","1995Q2","Current Dollars","Level","6","379,864","T50100",1995-04-01
"T50100","W986RC","8","Households and institutions","1995Q3","Current Dollars","Level","6","381,620","T50100",1995-07-01
"T50100","W986RC","8","Households and institutions","1995Q4","Current Dollars","Level","6","372,699","T50100",1995-10-01
"T50100","W986RC","8","Households and institutions","1996Q1","Current Dollars","Level","6","381,489","T50100",1996-01-01
"T50100","W986RC","8","Households and institutions","1996Q2","Current Dollars","Level","6","377,798","T50100",1996-04-01
"T50100","W986RC","8","Households and institutions","1996Q3","Current Dollars","Level","6","390,361","T50100",1996-07-01
"T50100","W986RC","8","Households and institutions","1996Q4","Current Dollars","Level","6","379,428","T50100",1996-10-01
"T50100","W986RC","8","Households and institutions","1997Q1","Current Dollars","Level","6","379,132","T50100",1997-01-01
"T50100","W986RC","8","Households and institutions","1997Q2","Current Dollars","Level","6","403,580","T50100",1997-04-01
"T50100","W986RC","8","Households and institutions","1997Q3","Current Dollars","Level","6","378,376","T50100",1997-07-01
"T50100","W986RC","8","Households and institutions","1997Q4","Current Dollars","Level","6","400,031","T50100",1997-10-01
"T50100","W986RC","8","Households and institutions","1998Q1","Current Dollars","Level","6","476,910","T50100",1998-01-01
"T50100","W986RC","8","Households and institutions","1998Q2","Current Dollars","Level","6","456,065","T50100",1998-04-01
"T50100","W986RC","8","Households and institutions","1998Q3","Current Dollars","Level","6","443,827","T50100",1998-07-01
"T50100","W986RC","8","Households and institutions","1998Q4","Current Dollars","Level","6","409,321","T50100",1998-10-01
"T50100","W986RC","8","Households and institutions","1999Q1","Current Dollars","Level","6","423,059","T50100",1999-01-01
"T50100","W986RC","8","Households and institutions","1999Q2","Current Dollars","Level","6","330,828","T50100",1999-04-01
"T50100","W986RC","8","Households and institutions","1999Q3","Current Dollars","Level","6","313,091","T50100",1999-07-01
"T50100","W986RC","8","Households and institutions","1999Q4","Current Dollars","Level","6","309,147","T50100",1999-10-01
"T50100","W986RC","8","Households and institutions","2000Q1","Current Dollars","Level","6","331,676","T50100",2000-01-01
"T50100","W986RC","8","Households and institutions","2000Q2","Current Dollars","Level","6","351,407","T50100",2000-04-01
"T50100","W986RC","8","Households and institutions","2000Q3","Current Dollars","Level","6","371,506","T50100",2000-07-01
"T50100","W986RC","8","Households and institutions","2000Q4","Current Dollars","Level","6","351,179","T50100",2000-10-01
"T50100","W986RC","8","Households and institutions","2001Q1","Current Dollars","Level","6","392,340","T50100",2001-01-01
"T50100","W986RC","8","Households and institutions","2001Q2","Current Dollars","Level","6","361,706","T50100",2001-04-01
"T50100","W986RC","8","Households and institutions","2001Q3","Current Dollars","Level","6","507,006","T50100",2001-07-01
"T50100","W986RC","8","Households and institutions","2001Q4","Current Dollars","Level","6","270,223","T50100",2001-10-01
"T50100","W986RC","8","Households and institutions","2002Q1","Current Dollars","Level","6","445,745","T50100",2002-01-01
"T50100","W986RC","8","Households and institutions","2002Q2","Current Dollars","Level","6","484,177","T50100",2002-04-01
"T50100","W986RC","8","Households and institutions","2002Q3","Current Dollars","Level","6","453,216","T50100",2002-07-01
"T50100","W986RC","8","Households and institutions","2002Q4","Current Dollars","Level","6","466,828","T50100",2002-10-01
"T50100","W986RC","8","Households and institutions","2003Q1","Current Dollars","Level","6","432,595","T50100",2003-01-01
"T50100","W986RC","8","Households and institutions","2003Q2","Current Dollars","Level","6","447,113","T50100",2003-04-01
"T50100","W986RC","8","Households and institutions","2003Q3","Current Dollars","Level","6","491,237","T50100",2003-07-01
"T50100","W986RC","8","Households and institutions","2003Q4","Current Dollars","Level","6","455,674","T50100",2003-10-01
"T50100","W986RC","8","Households and institutions","2004Q1","Current Dollars","Level","6","423,485","T50100",2004-01-01
"T50100","W986RC","8","Households and institutions","2004Q2","Current Dollars","Level","6","470,500","T50100",2004-04-01
"T50100","W986RC","8","Households and institutions","2004Q3","Current Dollars","Level","6","435,381","T50100",2004-07-01
"T50100","W986RC","8","Households and institutions","2004Q4","Current Dollars","Level","6","452,390","T50100",2004-10-01
"T50100","W986RC","8","Households and institutions","2005Q1","Current Dollars","Level","6","281,873","T50100",2005-01-01
"T50100","W986RC","8","Households and institutions","2005Q2","Current Dollars","Level","6","265,648","T50100",2005-04-01
"T50100","W986RC","8","Households and institutions","2005Q3","Current Dollars","Level","6","231,449","T50100",2005-07-01
"T50100","W986RC","8","Households and institutions","2005Q4","Current Dollars","Level","6","293,048","T50100",2005-10-01
"T50100","W986RC","8","Households and institutions","2006Q1","Current Dollars","Level","6","386,612","T50100",2006-01-01
"T50100","W986RC","8","Households and institutions","2006Q2","Current Dollars","Level","6","372,270","T50100",2006-04-01
"T50100","W986RC","8","Households and institutions","2006Q3","Current Dollars","Level","6","326,615","T50100",2006-07-01
"T50100","W986RC","8","Households and institutions","2006Q4","Current Dollars","Level","6","349,116","T50100",2006-10-01
"T50100","W986RC","8","Households and institutions","2007Q1","Current Dollars","Level","6","369,325","T50100",2007-01-01
"T50100","W986RC","8","Households and institutions","2007Q2","Current Dollars","Level","6","382,967","T50100",2007-04-01
"T50100","W986RC","8","Households and institutions","2007Q3","Current Dollars","Level","6","337,648","T50100",2007-07-01
"T50100","W986RC","8","Households and institutions","2007Q4","Current Dollars","Level","6","320,714","T50100",2007-10-01
"T50100","W986RC","8","Households and institutions","2008Q1","Current Dollars","Level","6","366,923","T50100",2008-01-01
"T50100","W986RC","8","Households and institutions","2008Q2","Current Dollars","Level","6","567,518","T50100",2008-04-01
"T50100","W986RC","8","Households and institutions","2008Q3","Current Dollars","Level","6","433,014","T50100",2008-07-01
"T50100","W986RC","8","Households and institutions","2008Q4","Current Dollars","Level","6","645,953","T50100",2008-10-01
"T50100","W986RC","8","Households and institutions","2009Q1","Current Dollars","Level","6","640,657","T50100",2009-01-01
"T50100","W986RC","8","Households and institutions","2009Q2","Current Dollars","Level","6","753,153","T50100",2009-04-01
"T50100","W986RC","8","Households and institutions","2009Q3","Current Dollars","Level","6","562,239","T50100",2009-07-01
"T50100","W986RC","8","Households and institutions","2009Q4","Current Dollars","Level","6","602,626","T50100",2009-10-01
"T50100","W986RC","8","Households and institutions","2010Q1","Current Dollars","Level","6","634,302","T50100",2010-01-01
"T50100","W986RC","8","Households and institutions","2010Q2","Current Dollars","Level","6","735,353","T50100",2010-04-01
"T50100","W986RC","8","Households and institutions","2010Q3","Current Dollars","Level","6","740,450","T50100",2010-07-01
"T50100","W986RC","8","Households and institutions","2010Q4","Current Dollars","Level","6","727,150","T50100",2010-10-01
"T50100","W986RC","8","Households and institutions","2011Q1","Current Dollars","Level","6","811,435","T50100",2011-01-01
"T50100","W986RC","8","Households and institutions","2011Q2","Current Dollars","Level","6","780,664","T50100",2011-04-01
"T50100","W986RC","8","Households and institutions","2011Q3","Current Dollars","Level","6","807,134","T50100",2011-07-01
"T50100","W986RC","8","Households and institutions","2011Q4","Current Dollars","Level","6","824,779","T50100",2011-10-01
"T50100","W986RC","8","Households and institutions","2012Q1","Current Dollars","Level","6","975,527","T50100",2012-01-01
"T50100","W986RC","8","Households and institutions","2012Q2","Current Dollars","Level","6","1,068,078","T50100",2012-04-01
"T50100","W986RC","8","Households and institutions","2012Q3","Current Dollars","Level","6","970,715","T50100",2012-07-01
"T50100","W986RC","8","Households and institutions","2012Q4","Current Dollars","Level","6","1,277,959","T50100",2012-10-01
"T50100","W986RC","8","Households and institutions","2013Q1","Current Dollars","Level","6","717,629","T50100",2013-01-01
"T50100","W986RC","8","Households and institutions","2013Q2","Current Dollars","Level","6","792,468","T50100",2013-04-01
"T50100","W986RC","8","Households and institutions","2013Q3","Current Dollars","Level","6","802,613","T50100",2013-07-01
"T50100","W986RC","8","Households and institutions","2013Q4","Current Dollars","Level","6","751,268","T50100",2013-10-01
"T50100","W986RC","8","Households and institutions","2014Q1","Current Dollars","Level","6","860,403","T50100",2014-01-01
"T50100","W986RC","8","Households and institutions","2014Q2","Current Dollars","Level","6","923,804","T50100",2014-04-01
"T50100","W986RC","8","Households and institutions","2014Q3","Current Dollars","Level","6","950,714","T50100",2014-07-01
"T50100","W986RC","8","Households and institutions","2014Q4","Current Dollars","Level","6","988,741","T50100",2014-10-01
"T50100","W986RC","8","Households and institutions","2015Q1","Current Dollars","Level","6","1,074,911","T50100",2015-01-01
"T50100","W986RC","8","Households and institutions","2015Q2","Current Dollars","Level","6","1,027,679","T50100",2015-04-01
"T50100","W986RC","8","Households and institutions","2015Q3","Current Dollars","Level","6","1,009,910","T50100",2015-07-01
"T50100","W986RC","8","Households and institutions","2015Q4","Current Dollars","Level","6","1,026,972","T50100",2015-10-01
"T50100","W986RC","8","Households and institutions","2016Q1","Current Dollars","Level","6","1,046,172","T50100",2016-01-01
"T50100","W986RC","8","Households and institutions","2016Q2","Current Dollars","Level","6","969,635","T50100",2016-04-01
"T50100","W986RC","8","Households and institutions","2016Q3","Current Dollars","Level","6","961,218","T50100",2016-07-01
"T50100","W986RC","8","Households and institutions","2016Q4","Current Dollars","Level","6","974,320","T50100",2016-10-01
"T50100","W986RC","8","Households and institutions","2017Q1","Current Dollars","Level","6","1,030,346","T50100",2017-01-01
"T50100","W986RC","8","Households and institutions","2017Q2","Current Dollars","Level","6","1,113,979","T50100",2017-04-01
"T50100","W986RC","8","Households and institutions","2017Q3","Current Dollars","Level","6","1,119,004","T50100",2017-07-01
"T50100","W986RC","8","Households and institutions","2017Q4","Current Dollars","Level","6","1,031,717","T50100",2017-10-01
"T50100","W986RC","8","Households and institutions","2018Q1","Current Dollars","Level","6","1,097,098","T50100",2018-01-01
"T50100","W986RC","8","Households and institutions","2018Q2","Current Dollars","Level","6","1,124,258","T50100",2018-04-01
"T50100","W986RC","8","Households and institutions","2018Q3","Current Dollars","Level","6","1,193,327","T50100",2018-07-01
"T50100","W986RC","8","Households and institutions","2018Q4","Current Dollars","Level","6","1,306,515","T50100",2018-10-01
"T50100","W986RC","8","Households and institutions","2019Q1","Current Dollars","Level","6","1,505,282","T50100",2019-01-01
"T50100","W986RC","8","Households and institutions","2019Q2","Current Dollars","Level","6","1,410,559","T50100",2019-04-01
"T50100","W986RC","8","Households and institutions","2019Q3","Current Dollars","Level","6","1,421,796","T50100",2019-07-01
"T50100","W986RC","8","Households and institutions","2019Q4","Current Dollars","Level","6","1,448,879","T50100",2019-10-01
"T50100","W986RC","8","Households and institutions","2020Q1","Current Dollars","Level","6","1,801,182","T50100",2020-01-01
"T50100","W986RC","8","Households and institutions","2020Q2","Current Dollars","Level","6","4,852,129","T50100",2020-04-01
"T50100","W986RC","8","Households and institutions","2020Q3","Current Dollars","Level","6","2,923,898","T50100",2020-07-01
"T50100","W986RC","8","Households and institutions","2020Q4","Current Dollars","Level","6","2,392,146","T50100",2020-10-01
"T50100","W986RC","8","Households and institutions","2021Q1","Current Dollars","Level","6","3,988,728","T50100",2021-01-01
"T50100","W986RC","8","Households and institutions","2021Q2","Current Dollars","Level","6","1,978,577","T50100",2021-04-01
"T50100","W986RC","8","Households and institutions","2021Q3","Current Dollars","Level","6","1,669,072","T50100",2021-07-01
"T50100","W986RC","8","Households and institutions","2021Q4","Current Dollars","Level","6","1,337,087","T50100",2021-10-01
"T50100","W986RC","8","Households and institutions","2022Q1","Current Dollars","Level","6","784,901","T50100",2022-01-01
"T50100","W986RC","8","Households and institutions","2022Q2","Current Dollars","Level","6","591,144","T50100",2022-04-01
"T50100","W986RC","8","Households and institutions","2022Q3","Current Dollars","Level","6","507,653","T50100",2022-07-01
"T50100","W986RC","8","Households and institutions","2022Q4","Current Dollars","Level","6","552,858","T50100",2022-10-01
"T50100","A071RC","9","Personal saving","1947Q1","Current Dollars","Level","6","12,595","T50100",1947-01-01
"T50100","A071RC","9","Personal saving","1947Q2","Current Dollars","Level","6","8,476","T50100",1947-04-01
"T50100","A071RC","9","Personal saving","1947Q3","Current Dollars","Level","6","12,635","T50100",1947-07-01
"T50100","A071RC","9","Personal saving","1947Q4","Current Dollars","Level","6","10,372","T50100",1947-10-01
"T50100","A071RC","9","Personal saving","1948Q1","Current Dollars","Level","6","12,763","T50100",1948-01-01
"T50100","A071RC","9","Personal saving","1948Q2","Current Dollars","Level","6","16,672","T50100",1948-04-01
"T50100","A071RC","9","Personal saving","1948Q3","Current Dollars","Level","6","19,876","T50100",1948-07-01
"T50100","A071RC","9","Personal saving","1948Q4","Current Dollars","Level","6","19,458","T50100",1948-10-01
"T50100","A071RC","9","Personal saving","1949Q1","Current Dollars","Level","6","15,143","T50100",1949-01-01
"T50100","A071RC","9","Personal saving","1949Q2","Current Dollars","Level","6","13,204","T50100",1949-04-01
"T50100","A071RC","9","Personal saving","1949Q3","Current Dollars","Level","6","13,895","T50100",1949-07-01
"T50100","A071RC","9","Personal saving","1949Q4","Current Dollars","Level","6","12,250","T50100",1949-10-01
"T50100","A071RC","9","Personal saving","1950Q1","Current Dollars","Level","6","24,168","T50100",1950-01-01
"T50100","A071RC","9","Personal saving","1950Q2","Current Dollars","Level","6","20,554","T50100",1950-04-01
"T50100","A071RC","9","Personal saving","1950Q3","Current Dollars","Level","6","13,777","T50100",1950-07-01
"T50100","A071RC","9","Personal saving","1950Q4","Current Dollars","Level","6","21,489","T50100",1950-10-01
"T50100","A071RC","9","Personal saving","1951Q1","Current Dollars","Level","6","17,543","T50100",1951-01-01
"T50100","A071RC","9","Personal saving","1951Q2","Current Dollars","Level","6","28,863","T50100",1951-04-01
"T50100","A071RC","9","Personal saving","1951Q3","Current Dollars","Level","6","29,193","T50100",1951-07-01
"T50100","A071RC","9","Personal saving","1951Q4","Current Dollars","Level","6","27,918","T50100",1951-10-01
"T50100","A071RC","9","Personal saving","1952Q1","Current Dollars","Level","6","27,357","T50100",1952-01-01
"T50100","A071RC","9","Personal saving","1952Q2","Current Dollars","Level","6","26,163","T50100",1952-04-01
"T50100","A071RC","9","Personal saving","1952Q3","Current Dollars","Level","6","30,082","T50100",1952-07-01
"T50100","A071RC","9","Personal saving","1952Q4","Current Dollars","Level","6","27,624","T50100",1952-10-01
"T50100","A071RC","9","Personal saving","1953Q1","Current Dollars","Level","6","27,936","T50100",1953-01-01
"T50100","A071RC","9","Personal saving","1953Q2","Current Dollars","Level","6","29,810","T50100",1953-04-01
"T50100","A071RC","9","Personal saving","1953Q3","Current Dollars","Level","6","29,134","T50100",1953-07-01
"T50100","A071RC","9","Personal saving","1953Q4","Current Dollars","Level","6","29,880","T50100",1953-10-01
"T50100","A071RC","9","Personal saving","1954Q1","Current Dollars","Level","6","30,581","T50100",1954-01-01
"T50100","A071RC","9","Personal saving","1954Q2","Current Dollars","Level","6","27,727","T50100",1954-04-01
"T50100","A071RC","9","Personal saving","1954Q3","Current Dollars","Level","6","26,989","T50100",1954-07-01
"T50100","A071RC","9","Personal saving","1954Q4","Current Dollars","Level","6","27,288","T50100",1954-10-01
"T50100","A071RC","9","Personal saving","1955Q1","Current Dollars","Level","6","26,238","T50100",1955-01-01
"T50100","A071RC","9","Personal saving","1955Q2","Current Dollars","Level","6","27,459","T50100",1955-04-01
"T50100","A071RC","9","Personal saving","1955Q3","Current Dollars","Level","6","29,515","T50100",1955-07-01
"T50100","A071RC","9","Personal saving","1955Q4","Current Dollars","Level","6","29,581","T50100",1955-10-01
"T50100","A071RC","9","Personal saving","1956Q1","Current Dollars","Level","6","32,065","T50100",1956-01-01
"T50100","A071RC","9","Personal saving","1956Q2","Current Dollars","Level","6","34,212","T50100",1956-04-01
"T50100","A071RC","9","Personal saving","1956Q3","Current Dollars","Level","6","35,544","T50100",1956-07-01
"T50100","A071RC","9","Personal saving","1956Q4","Current Dollars","Level","6","36,791","T50100",1956-10-01
"T50100","A071RC","9","Personal saving","1957Q1","Current Dollars","Level","6","36,089","T50100",1957-01-01
"T50100","A071RC","9","Personal saving","1957Q2","Current Dollars","Level","6","38,092","T50100",1957-04-01
"T50100","A071RC","9","Personal saving","1957Q3","Current Dollars","Level","6","37,779","T50100",1957-07-01
"T50100","A071RC","9","Personal saving","1957Q4","Current Dollars","Level","6","35,588","T50100",1957-10-01
"T50100","A071RC","9","Personal saving","1958Q1","Current Dollars","Level","6","37,174","T50100",1958-01-01
"T50100","A071RC","9","Personal saving","1958Q2","Current Dollars","Level","6","37,235","T50100",1958-04-01
"T50100","A071RC","9","Personal saving","1958Q3","Current Dollars","Level","6","39,860","T50100",1958-07-01
"T50100","A071RC","9","Personal saving","1958Q4","Current Dollars","Level","6","41,014","T50100",1958-10-01
"T50100","A071RC","9","Personal saving","1959Q1","Current Dollars","Level","6","37,871","T50100",1959-01-01
"T50100","A071RC","9","Personal saving","1959Q2","Current Dollars","Level","6","38,777","T50100",1959-04-01
"T50100","A071RC","9","Personal saving","1959Q3","Current Dollars","Level","6","34,996","T50100",1959-07-01
"T50100","A071RC","9","Personal saving","1959Q4","Current Dollars","Level","6","37,220","T50100",1959-10-01
"T50100","A071RC","9","Personal saving","1960Q1","Current Dollars","Level","6","38,266","T50100",1960-01-01
"T50100","A071RC","9","Personal saving","1960Q2","Current Dollars","Level","6","36,543","T50100",1960-04-01
"T50100","A071RC","9","Personal saving","1960Q3","Current Dollars","Level","6","38,570","T50100",1960-07-01
"T50100","A071RC","9","Personal saving","1960Q4","Current Dollars","Level","6","38,023","T50100",1960-10-01
"T50100","A071RC","9","Personal saving","1961Q1","Current Dollars","Level","6","41,746","T50100",1961-01-01
"T50100","A071RC","9","Personal saving","1961Q2","Current Dollars","Level","6","42,594","T50100",1961-04-01
"T50100","A071RC","9","Personal saving","1961Q3","Current Dollars","Level","6","46,222","T50100",1961-07-01
"T50100","A071RC","9","Personal saving","1961Q4","Current Dollars","Level","6","46,979","T50100",1961-10-01
"T50100","A071RC","9","Personal saving","1962Q1","Current Dollars","Level","6","47,437","T50100",1962-01-01
"T50100","A071RC","9","Personal saving","1962Q2","Current Dollars","Level","6","47,464","T50100",1962-04-01
"T50100","A071RC","9","Personal saving","1962Q3","Current Dollars","Level","6","46,689","T50100",1962-07-01
"T50100","A071RC","9","Personal saving","1962Q4","Current Dollars","Level","6","45,220","T50100",1962-10-01
"T50100","A071RC","9","Personal saving","1963Q1","Current Dollars","Level","6","46,175","T50100",1963-01-01
"T50100","A071RC","9","Personal saving","1963Q2","Current Dollars","Level","6","46,441","T50100",1963-04-01
"T50100","A071RC","9","Personal saving","1963Q3","Current Dollars","Level","6","45,932","T50100",1963-07-01
"T50100","A071RC","9","Personal saving","1963Q4","Current Dollars","Level","6","49,841","T50100",1963-10-01
"T50100","A071RC","9","Personal saving","1964Q1","Current Dollars","Level","6","51,083","T50100",1964-01-01
"T50100","A071RC","9","Personal saving","1964Q2","Current Dollars","Level","6","56,253","T50100",1964-04-01
"T50100","A071RC","9","Personal saving","1964Q3","Current Dollars","Level","6","54,746","T50100",1964-07-01
"T50100","A071RC","9","Personal saving","1964Q4","Current Dollars","Level","6","59,043","T50100",1964-10-01
"T50100","A071RC","9","Personal saving","1965Q1","Current Dollars","Level","6","55,548","T50100",1965-01-01
"T50100","A071RC","9","Personal saving","1965Q2","Current Dollars","Level","6","56,274","T50100",1965-04-01
"T50100","A071RC","9","Personal saving","1965Q3","Current Dollars","Level","6","62,591","T50100",1965-07-01
"T50100","A071RC","9","Personal saving","1965Q4","Current Dollars","Level","6","60,599","T50100",1965-10-01
"T50100","A071RC","9","Personal saving","1966Q1","Current Dollars","Level","6","59,459","T50100",1966-01-01
"T50100","A071RC","9","Personal saving","1966Q2","Current Dollars","Level","6","59,937","T50100",1966-04-01
"T50100","A071RC","9","Personal saving","1966Q3","Current Dollars","Level","6","61,565","T50100",1966-07-01
"T50100","A071RC","9","Personal saving","1966Q4","Current Dollars","Level","6","66,483","T50100",1966-10-01
"T50100","A071RC","9","Personal saving","1967Q1","Current Dollars","Level","6","72,234","T50100",1967-01-01
"T50100","A071RC","9","Personal saving","1967Q2","Current Dollars","Level","6","69,908","T50100",1967-04-01
"T50100","A071RC","9","Personal saving","1967Q3","Current Dollars","Level","6","73,961","T50100",1967-07-01
"T50100","A071RC","9","Personal saving","1967Q4","Current Dollars","Level","6","75,875","T50100",1967-10-01
"T50100","A071RC","9","Personal saving","1968Q1","Current Dollars","Level","6","74,194","T50100",1968-01-01
"T50100","A071RC","9","Personal saving","1968Q2","Current Dollars","Level","6","76,781","T50100",1968-04-01
"T50100","A071RC","9","Personal saving","1968Q3","Current Dollars","Level","6","68,831","T50100",1968-07-01
"T50100","A071RC","9","Personal saving","1968Q4","Current Dollars","Level","6","71,889","T50100",1968-10-01
"T50100","A071RC","9","Personal saving","1969Q1","Current Dollars","Level","6","67,448","T50100",1969-01-01
"T50100","A071RC","9","Personal saving","1969Q2","Current Dollars","Level","6","70,609","T50100",1969-04-01
"T50100","A071RC","9","Personal saving","1969Q3","Current Dollars","Level","6","82,471","T50100",1969-07-01
"T50100","A071RC","9","Personal saving","1969Q4","Current Dollars","Level","6","83,702","T50100",1969-10-01
"T50100","A071RC","9","Personal saving","1970Q1","Current Dollars","Level","6","88,257","T50100",1970-01-01
"T50100","A071RC","9","Personal saving","1970Q2","Current Dollars","Level","6","95,407","T50100",1970-04-01
"T50100","A071RC","9","Personal saving","1970Q3","Current Dollars","Level","6","102,739","T50100",1970-07-01
"T50100","A071RC","9","Personal saving","1970Q4","Current Dollars","Level","6","103,948","T50100",1970-10-01
"T50100","A071RC","9","Personal saving","1971Q1","Current Dollars","Level","6","107,689","T50100",1971-01-01
"T50100","A071RC","9","Personal saving","1971Q2","Current Dollars","Level","6","114,205","T50100",1971-04-01
"T50100","A071RC","9","Personal saving","1971Q3","Current Dollars","Level","6","113,742","T50100",1971-07-01
"T50100","A071RC","9","Personal saving","1971Q4","Current Dollars","Level","6","112,064","T50100",1971-10-01
"T50100","A071RC","9","Personal saving","1972Q1","Current Dollars","Level","6","107,356","T50100",1972-01-01
"T50100","A071RC","9","Personal saving","1972Q2","Current Dollars","Level","6","102,435","T50100",1972-04-01
"T50100","A071RC","9","Personal saving","1972Q3","Current Dollars","Level","6","108,686","T50100",1972-07-01
"T50100","A071RC","9","Personal saving","1972Q4","Current Dollars","Level","6","127,638","T50100",1972-10-01
"T50100","A071RC","9","Personal saving","1973Q1","Current Dollars","Level","6","121,706","T50100",1973-01-01
"T50100","A071RC","9","Personal saving","1973Q2","Current Dollars","Level","6","132,656","T50100",1973-04-01
"T50100","A071RC","9","Personal saving","1973Q3","Current Dollars","Level","6","136,625","T50100",1973-07-01
"T50100","A071RC","9","Personal saving","1973Q4","Current Dollars","Level","6","152,260","T50100",1973-10-01
"T50100","A071RC","9","Personal saving","1974Q1","Current Dollars","Level","6","148,705","T50100",1974-01-01
"T50100","A071RC","9","Personal saving","1974Q2","Current Dollars","Level","6","139,623","T50100",1974-04-01
"T50100","A071RC","9","Personal saving","1974Q3","Current Dollars","Level","6","140,248","T50100",1974-07-01
"T50100","A071RC","9","Personal saving","1974Q4","Current Dollars","Level","6","156,540","T50100",1974-10-01
"T50100","A071RC","9","Personal saving","1975Q1","Current Dollars","Level","6","148,642","T50100",1975-01-01
"T50100","A071RC","9","Personal saving","1975Q2","Current Dollars","Level","6","188,469","T50100",1975-04-01
"T50100","A071RC","9","Personal saving","1975Q3","Current Dollars","Level","6","158,871","T50100",1975-07-01
"T50100","A071RC","9","Personal saving","1975Q4","Current Dollars","Level","6","160,137","T50100",1975-10-01
"T50100","A071RC","9","Personal saving","1976Q1","Current Dollars","Level","6","156,309","T50100",1976-01-01
"T50100","A071RC","9","Personal saving","1976Q2","Current Dollars","Level","6","154,796","T50100",1976-04-01
"T50100","A071RC","9","Personal saving","1976Q3","Current Dollars","Level","6","155,407","T50100",1976-07-01
"T50100","A071RC","9","Personal saving","1976Q4","Current Dollars","Level","6","151,034","T50100",1976-10-01
"T50100","A071RC","9","Personal saving","1977Q1","Current Dollars","Level","6","141,850","T50100",1977-01-01
"T50100","A071RC","9","Personal saving","1977Q2","Current Dollars","Level","6","150,380","T50100",1977-04-01
"T50100","A071RC","9","Personal saving","1977Q3","Current Dollars","Level","6","160,425","T50100",1977-07-01
"T50100","A071RC","9","Personal saving","1977Q4","Current Dollars","Level","6","171,127","T50100",1977-10-01
"T50100","A071RC","9","Personal saving","1978Q1","Current Dollars","Level","6","177,613","T50100",1978-01-01
"T50100","A071RC","9","Personal saving","1978Q2","Current Dollars","Level","6","167,649","T50100",1978-04-01
"T50100","A071RC","9","Personal saving","1978Q3","Current Dollars","Level","6","176,505","T50100",1978-07-01
"T50100","A071RC","9","Personal saving","1978Q4","Current Dollars","Level","6","178,495","T50100",1978-10-01
"T50100","A071RC","9","Personal saving","1979Q1","Current Dollars","Level","6","195,039","T50100",1979-01-01
"T50100","A071RC","9","Personal saving","1979Q2","Current Dollars","Level","6","185,142","T50100",1979-04-01
"T50100","A071RC","9","Personal saving","1979Q3","Current Dollars","Level","6","182,076","T50100",1979-07-01
"T50100","A071RC","9","Personal saving","1979Q4","Current Dollars","Level","6","184,881","T50100",1979-10-01
"T50100","A071RC","9","Personal saving","1980Q1","Current Dollars","Level","6","195,772","T50100",1980-01-01
