"date","series_id","value","realtime_start","realtime_end"
1970-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1970-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1970-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1971-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1972-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1973-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1974-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1974-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1974-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1974-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1974-05-01,"PCEC96",NA,2023-01-29,2023-01-29
